publisher,id_nicolas,url,titolo,volume,product_id,n_ristampa,prezzo_intero,prezzo_attuale,data_rilascio,autore,disegnatore,pagine,size,contenuti,binding,colore,isbn,descrizione,genere,img_file
jpop,jpop_blackjoke005,https://www.j-pop.it/black-joke/2350-black-joke-005.html,Black Joke 005,5,2350,1,"5,90","5,90",,Rintaro Koike,Masayuki Taguchi,210,Not Available,Not Available,Not Available,Not Available,9788866343912,"Il Giappone è diventato il cinquantunesimo stato degli USA e gli Americani lo hanno trasformato in un territorio sotto il loro controllo militare e politico. L’isola giapponese di Neon ha il diritto di esercitare il gioco d’azzardo e la prostituzione. Divenuta più popolare di Las Vegas, si è trasformata in un luogo segnato dalle faide per il controllo dei casinò e delle case di piacere. Qui, mafia italiana, triade cinese e yakuza si scontrano continuamente.",Azione,https://www.j-pop.it/2400-thickbox_default/black-joke-005.jpg
jpop,jpop_arago008,https://www.j-pop.it/arago/2349-arago-008.html,Arago 008,8,2349,1,"5,00","5,00",,Takahiro Arai,Takahiro Arai,0,Not Available,Not Available,Not Available,Not Available,9788866345350,"Le porte dell’Inferno si sono aperte e una miriade di mostri sta distruggendo Londra e l’intera Gran Bretagna. La sola speranza di chi è sopravvissuto, è riposta nelle forze di Arago e del suo gruppo. Prende il via la cruenta battaglia finale per sconfiggere Patchman e i quattro cavalieri!","Azione, Shonen, Horror",https://www.j-pop.it/2399-thickbox_default/arago-008.jpg
jpop,jpop_rebirththelunatictaker007,https://www.j-pop.it/re-birth-the-lunatic-taker/2348-rebirth-the-lunatic-taker-007.html,Re:Birth - The Lunatic Taker 007,7,2348,1,"5,90","5,90",,Lim Dall Young,Lee Soo Hyon,200,Not Available,Not Available,Not Available,Not Available,9788866343462,"Reiji Tachibana è un normale studente al primo anno delle superiori, che vive insieme a sua sorella Ayaka, di due anni più grande di lui. Un giorno, però, Reiji e Ayaka, raccogliendo un misterioso bracciale, si trovano coinvolti in un eroico gioco mortale. Poi Reiji e compagne entrano in contatto con la Life Inc. , azienda che commercia vite, riuscendo così a evitare pericoli immediati per le proprie esistenze. Ma le parole d'invito a entrare in questa azienda sono l'occasione per arrivare allo scontro con Ran Nikaido, il taker più forte che esista. Il quinto volume di questo fantasy cupo che viaggia ad alta velocità! IMPERDIBILE ULTIMO NUMERO!","Seinen, Azione",https://www.j-pop.it/2398-thickbox_default/rebirth-the-lunatic-taker-007.jpg
jpop,jpop_orangeroad006,https://www.j-pop.it/orange-road/2347-orange-road-006.html,Orange Road 006,6,2347,1,"7,50","7,50",,Izumi Matsumoto,Izumi Matsumoto,344,Not Available,Not Available,Not Available,Not Available,9788866343691,"Kyosuke Kasuga, figlio maggiore di una famiglia dotata di superpoteri, nel giorno del suo settimo trasloco incontra una bellissima ragazza con un cappello di paglia rosso chiamata Madoka, innamorandosi di lei. Inizia così una delle storie d'amore più famose di sempre.","Commedia, Shonen",https://www.j-pop.it/2397-thickbox_default/orange-road-006.jpg
jpop,jpop_mushibugyo001,https://www.j-pop.it/mushibugyo/2346-mushibugyo-001.html,Mushibugyo 001,1,2346,1,"4,40","4,40",,Hiroshi Fukuda,Hiroshi Fukuda,0,Not Available,Not Available,Not Available,Not Available,9788866345954,"Sesto anno dell’era Kyoho (1716-1736). Per ordine dello Shogun viene istituita una “scatola dei reclami”. In risposta alle lettere raccolte, prende vita un nuovo ufficio pubblico. Il suo nome è “Mushibugyosho – il Commissariato per gli insetti”! Per proteggere il sorriso sui volti della gente di Edo, un manipolo di capaci e versatili eroi si impegna molto. Seguendo la volontà del padre, la nuova recluta Jinbee Tsukishima giunge alla capitale Edo! Quale sarà il sorprendete incarico che lo attende come Mushibugyo? Il ragazzo ancora non lo sa... CHIEDI AL TUO RIVENDITORE DI FIDUCIA COME OTTENERE IL PRIMO FANTASTICO NUMERO DI MUSHIBUGYO ALL'IMBATTIBILE PREZZO DI 1,90 EURO!",:,https://www.j-pop.it/2396-thickbox_default/mushibugyo-001.jpg
jpop,jpop_mazingerz002,https://www.j-pop.it/mazinger-z/2345-mazinger-z-002.html,Mazinger Z 002,2,2345,1,"7,50","7,50",,Go Nagai,Gosaku Ota,0,Not Available,Not Available,Not Available,Not Available,9788866345046,"La saga del grande Mazinger Z raccontata dal fantastico duo Go Nagai/Gosaku Ota! Nato dopo la messa in onda della serie televisiva, questa versione svela numerosi retroscena della saga principale, avventurandosi nel passato dei personaggi, in un fantastico mix di humor e violenza. Ecco le imperdibili avventure di Koji e del robot che ""odia la paura e non conosce la pietà!. È con un certo orgoglio, quindi, che annunciamo ai lettori italiani la pubblicazione delle maggiori opere del maestro Gō Nagai nella più recente e definitiva ristampa approntata in Giappone dall’autore stesso. Un’edizione di lusso che non deluderà i lettori che già hanno avuto modo di leggere queste storie e che conquisterà quanti non hanno ancora avuto modo di apprezzarle: punti di forza della nostra edizione saranno infatti una nuova traduzione fedele all’originale, copertine variant da collezione, una riproposta delle storie in ordine cronologico e filologicamente corretta e tanto materiale inedito. Si inizia con Devilman, opera fortemente influenzato dalla Commedia illustrata da Doré e che riproporremo nel formato originale di cinque tankōbon. Proseguiremo poi iniziando la pubblicazione della lunga saga di Mazinger con Mazinga Z, prima serie che vede come protagonisti assoluti i super robot, ennesima trovata dell’estro geniale e dell’infinita fantasia del maestro Nagai e che in Italia gode di un successo senza pari. A coadiuvarlo nell’impresa troviamo Gosaku Ota, il cui tratto ha contribuito non poco alla riuscita della serie. Non perdetevi i prossimi numeri di Direct e seguiteci online sul nostro sito e le nostre pagine social per essere sempre aggiornati in tempo reale sulle nostre novità. VARIANT COVER IN EDIZIONE LIMITATA SOLO PRESSO I RIVENDITORI CHE HANNO ADERITO ALLA PROMOZIONE! Una serie di pubblicazioni imperdibili per un autore di culto!","Azione, Shonen, Fantascienza, Go Nagai",https://www.j-pop.it/2395-thickbox_default/mazinger-z-002.jpg
jpop,jpop_devilman001,https://www.j-pop.it/devilman/2344-devilman-001.html,Devilman 001,1,2344,1,"7,50","7,50",,Go Nagai,Go Nagai,264,Not Available,Not Available,Not Available,Not Available,9788866344957,"Le interviste di #backstagediunmanga: Marco Franca, traduttore (prima parte)","Seinen, Fantascienza, Horror, Go Nagai,Le interviste di #backstagediunmangaMarco Franca, traduttore (prima parte)",https://www.j-pop.it/2394-thickbox_default/devilman-001.jpg
jpop,jpop_devilman002,https://www.j-pop.it/devilman/2343-devilman-002.html,Devilman 002,2,2343,1,"7,50","7,50",,Go Nagai,Go Nagai,264,Not Available,Not Available,Not Available,Not Available,9788866344971,"Giappone, anni Settanta. Una copia della Commedia dantesca illustrata da Doré giunge nelle mani di Gō Nagai, un promettente fumettista formatosi nello studio di Shōtarō Ishinomori, con il quale collabora alla realizzazione di Cyborg 009, una pietra miliare del genere che siamo orgogliosi di avere a disposizione nel nostro catalogo. Nagai si mette a lavorare in proprio, iniziando a realizzare opere che cambieranno radicalmente la concezione di “manga” attraverso, tanto per fare un esempio, lo sdoganamento dell’erotismo, originando così una nouvelle vague da cui discendono le odierne serie mecha e quelle denominate oggi ecchi, quali Ikkitousen, Battle Club. Ma le innovazioni da lui introdotte non si limitano a ciò: dando vita a un corposo ed eterogeneo universo narrativo, che potremmo chiamare nagaiverso, il nostro autore realizza opere come Mao Dante e Devilman, nelle quali avvia un articolato e originale discorso sulle religioni e sull’ambiguità del bene e del male, mentre nelle storie con protagonisti i cosiddetti “robottoni” le tematiche vertono sull’opposizione tra passato e presente (visualizzata nello scontro tra antiche civiltà e civiltà moderna ma anche tra vecchi e giovani, innovazione e tradizione), e sull’operato della scienza. Trait d’union è un certo pessimismo nei confronti dell’umanità a cui corrisponde la resa grafica grottesca delle storie.È con un certo orgoglio, quindi, che annunciamo ai lettori italiani la pubblicazione delle maggiori opere del maestro Gō Nagai nella più recente e definitiva ristampa approntata in Giappone dall’autore stesso. Un’edizione di lusso che non deluderà i lettori che già hanno avuto modo di leggere queste storie e che conquisterà quanti non hanno ancora avuto modo di apprezzarle: punti di forza della nostra edizione saranno infatti una nuova traduzione fedele all’originale, copertine variant da collezione, una riproposta delle storie in ordine cronologico e filologicamente corretta e tanto materiale inedito. Si inizia con Devilman, opera fortemente influenzato dalla Commedia illustrata da Doré e che riproporremo nel formato originale di cinque tankōbon. Proseguiremo poi iniziando la pubblicazione della lunga saga di Mazinger con Mazinga Z, prima serie che vede come protagonisti assoluti i super robot, ennesima trovata dell’estro geniale e dell’infinita fantasia del maestro Nagai e che in Italia gode di un successo senza pari. A coadiuvarlo nell’impresa troviamo Gosaku Ota, il cui tratto ha contribuito non poco alla riuscita della serie. Non perdetevi i prossimi numeri di Direct e seguiteci online sul nostro sito e le nostre pagine social per essere sempre aggiornati in tempo reale sulle nostre novità.VARIANT COVER IN EDIZIONE LIMITATA SOLO PRESSO I RIVENDITORI CHE HANNO ADERITO ALLA PROMOZIONE!Una serie di pubblicazioni imperdibili per un autore di culto!","Seinen, Fantascienza, Horror, Go Nagai",https://www.j-pop.it/2393-thickbox_default/devilman-002.jpg
jpop,jpop_moonlightact015,https://www.j-pop.it/moonlight-act/2342-moonlight-act-015.html,Moonlight Act 015,15,2342,1,"6,00","6,00",,Kazuhiro Fujita,Kazuhiro Fujita,200,Not Available,Not Available,Not Available,Not Available,9788866344933,"Si dice che la storia di Tyltyl sia legata al passato di Gekko... Il protagonista de 'L'uccellino azzurro' è fuggito dal mondo de 'Le mille e una notte ', con il desiderio di rendere felice la piccola fiammiferaia. Alle sue calcagna un gruppo di potenti esecutori, che vogliono eseguire su di lui il moonlight act! Riuscirà Tyltyl a rendere felice la bambina? !","Fantasy, Seinen, Azione",https://www.j-pop.it/2392-thickbox_default/moonlight-act-015.jpg
jpop,jpop_rebirththelunatictaker006,https://www.j-pop.it/re-birth-the-lunatic-taker/2341-rebirth-the-lunatic-taker-006.html,Re:Birth - The Lunatic Taker 006,6,2341,1,"5,90","5,90",,Lim Dall Young,Lee Soo Hyon,200,Not Available,Not Available,Not Available,Not Available,9788866343455,"Reiji Tachibana è un normale studente al primo anno delle superiori, che vive insieme a sua sorella Ayaka, di due anni più grande di lui. Un giorno, però, Reiji e Ayaka, raccogliendo un misterioso bracciale, si trovano coinvolti in un eroico gioco mortale. Poi Reiji e compagne entrano in contatto con la Life Inc. , azienda che commercia vite, riuscendo così a evitare pericoli immediati per le proprie esistenze. Ma le parole d'invito a entrare in questa azienda sono l'occasione per arrivare allo scontro con Ran Nikaido, il taker più forte che esista. Il quinto volume di questo fantasy cupo che viaggia ad alta velocità!","Seinen, Azione",https://www.j-pop.it/2391-thickbox_default/rebirth-the-lunatic-taker-006.jpg
jpop,jpop_hanimero002,https://www.j-pop.it/hanimero/2340-hanimero-002.html,Hanimero 002,2,2340,1,"5,90","5,90",,Shiori Furukawa,Shiori Furukawa,0,Not Available,Not Available,Not Available,Not Available,9788866344070,"Yahiro Mitsumaru frequenta le superiori, ma in realtà è anche un autori di fumetti erotici. Laprotagonista del suo manga è ispirata a Madoka Kisaki, la rappresentante di classe per cuio si è preso una cotta. Lei, però, è una ragazza seria e studiosa e Mitsumaru deve accontentarsi di guardarla, senza nemmeno rivolgerle la parola. Ma le cose prenderanno una piega inaspettata e la scoperta di un segreto cambierà improvvisamente il rapporto tra i due...","Seinen, Commedia",https://www.j-pop.it/2389-thickbox_default/hanimero-002.jpg
jpop,jpop_dynamicsuperobotwars,https://www.j-pop.it/dynamic-superobot-wars/2339-dynamic-superobot-wars.html,Dynamic Superobot Wars,Not Available,2339,1,"7,50","7,50",,Go Nagai,Ken Ishikawa,0,Not Available,Not Available,Not Available,Not Available,9788866345312,"Una potente forza aliena minaccia la Terra. A difesa del pianeta si ergeranno tutti i più potenti robot, per una battaglia epocale: MAZINGER Z, GREAT MAZINGER, GRENDIZER, JEEG E GETTER ROBOT VARIANT COVER IN EDIZIONE LIMITATA SOLO PRESSO I RIVENDITORI CHE HANNO ADERITO ALLA PROMOZIONE! Una serie di pubblicazioni imperdibili per un autore di culto!","Seinen, Azione, Fantascienza",https://www.j-pop.it/2387-thickbox_default/dynamic-superobot-wars.jpg
jpop,jpop_binbogami009,https://www.j-pop.it/binbogami/2336-binbogami-009.html,Binbogami 009,9,2336,1,"5,50","5,50",,Yoshiaki Sukeno,Yoshiaki Sukeno,0,Not Available,Not Available,Not Available,Not Available,9788866344926,"Binbogami, ovvero i kami della povertà. Divinità ancestrali che si occupano di mantenere l'armonia nel mondo. Il loro compito è quello di intervenire quando si verifica uno squilibrio tra fortuna e malasorte. Ed è proprio da qui che inizia questa storia. Gli amici di Ichiko si sono riuniti per strapparla dalle grinfie di Tanpopo, la dea della fortuna! Oltre al calcio di Tsuwabuki, la forza di Ranmaru e le tecniche ninja di Nadeshiko, anche i poteri hentai del cane, del bonzo e del maggiordomo mettono alle strette Tanpopo. Come reagirà Ichiko alle parole di Momiji? Ha inizio il contrattacco!","Commedia, Shonen",https://www.j-pop.it/2384-thickbox_default/binbogami-009.jpg
jpop,jpop_arago007,https://www.j-pop.it/arago/2335-arago-007.html,Arago 007,7,2335,1,"5,00","5,00",,Takahiro Arai,Takahiro Arai,0,Not Available,Not Available,Not Available,Not Available,9788866345091,"La sanguinosa battaglia tra Arago e Patchman per disputarsi Lia Fáil, una delle quattro gemme che decidono il destino del mondo, ha inizio. Per scovare il luogo in cui è nascosto il tesoro, il cavaliere bianco fa strage dei folletti che abitano Londra. E quel temibile potere? Arago e i suoi compagni giungeranno al tesoro per primi? Come andrà a finire questa battaglia in cui forza, intelligenza e spirito si scambiano tra loro?!","Azione, Shonen, Horror",https://www.j-pop.it/2383-thickbox_default/arago-007.jpg
jpop,jpop_sprite04,https://www.j-pop.it/sprite/2334-sprite-04.html,Sprite 04,4,2334,1,"5,90","5,90",,Yugo Ishikawa,,208,Not Available,Not Available,Not Available,Not Available,9788866344827,"L’opera di Yugo Ishikawa si addentra sempre più nell’oscurità delle tenebre. La città, o almeno ciò che ne resta, è ormai preda del caos e dell’anarchia ed è diventata un vero e proprio inferno in Terra. La lotta per la sopravvivenza si fa sempre più aspra e serrata e si inizia a sospettare anche di amici e parenti. In questo clima di tensione continua bisogna anche fare attenzione ai pericoli esterni e tentare di venire a capo del misterioso fenomeno che li ha gettati tutti in questa situazione...","Seinen, Azione, Horror",https://www.j-pop.it/2382-thickbox_default/sprite-04.jpg
